,Airline Name,Date Flown,Gender,Age,customer_type,travel_type,class_type,satis_level,Verified,Recommend
1423,Air Dolomiti,October 2021,Male,70,2,2,2,1,TRUE,no
1424,Air Dolomiti,October 2022,Female,47,2,1,1,1,FALSE,no
1425,Air Dolomiti,October 2022,Female,49,2,1,1,1,FALSE,no
1426,Air Dolomiti,September 2019,Male,64,2,2,2,1,TRUE,yes
1427,Air Dolomiti,September 2022,Male,20,1,1,2,1,FALSE,no
1428,Air Dolomiti,September 2022,Male,39,2,1,2,1,TRUE,yes
1429,Air Dolomiti,September 2022,Male,55,2,1,1,2,TRUE,yes
1430,Air Europa,April 2020,Female,41,2,1,1,2,TRUE,no
1431,Air Europa,April 2020,Male,48,2,1,1,2,FALSE,no
1432,Air Europa,April 2021,Male,46,2,1,1,1,TRUE,no
1433,Air Europa,April 2023,Female,32,2,1,1,2,TRUE,no
1434,Air Europa,April 2023,Male,33,1,1,1,1,TRUE,no
1435,Air Europa,April 2023,Male,39,2,1,1,1,FALSE,no
1436,Air Europa,August 2020,Female,42,2,1,1,2,TRUE,no
1437,Air Europa,August 2020,Female,48,2,1,1,1,TRUE,no
1438,Air Europa,August 2020,Male,42,1,1,1,2,TRUE,no
1439,Air Europa,August 2021,Female,8,2,2,3,1,TRUE,no
1440,Air Europa,August 2021,Female,17,2,2,3,1,FALSE,no
1441,Air Europa,August 2021,Female,35,1,1,3,1,FALSE,no
1442,Air Europa,August 2021,Female,40,2,1,1,1,TRUE,no
1443,Air Europa,August 2022,Female,24,2,2,2,1,TRUE,no
1444,Air Europa,August 2022,Female,25,2,2,2,1,TRUE,no
1445,Air Europa,August 2022,Female,49,2,2,2,2,TRUE,no
1446,Air Europa,August 2022,Male,50,2,2,2,1,TRUE,yes
1447,Air Europa,December 2020,Female,42,2,1,1,2,TRUE,yes
1448,Air Europa,December 2020,Male,55,2,1,1,2,TRUE,no
1449,Air Europa,December 2020,Male,77,2,1,1,1,TRUE,no
1450,Air Europa,December 2022,Male,19,1,1,1,1,FALSE,no
1451,Air Europa,December 2022,Male,26,1,1,1,1,TRUE,no
1452,Air Europa,December 2022,Male,32,2,1,1,1,FALSE,no
1453,Air Europa,December 2022,Male,36,1,1,1,1,TRUE,no
1454,Air Europa,February 2020,Female,38,2,1,1,2,FALSE,yes
1455,Air Europa,February 2020,Male,38,1,1,2,1,FALSE,no
1456,Air Europa,February 2021,Male,38,1,1,1,1,TRUE,no
1457,Air Europa,February 2022,Male,69,2,2,2,1,TRUE,no
1458,Air Europa,February 2023,Female,56,2,1,1,2,TRUE,yes
1459,Air Europa,February 2023,Female,64,2,1,1,1,TRUE,no
1460,Air Europa,February 2023,Male,23,1,1,2,1,TRUE,no
1461,Air Europa,February 2023,Male,31,2,1,1,2,TRUE,no
1462,Air Europa,February 2023,Male,60,2,1,1,2,FALSE,no
1463,Air Europa,January 2022,Male,13,2,2,1,1,FALSE,no
1464,Air Europa,January 2022,Male,25,1,1,2,1,FALSE,no
1465,Air Europa,January 2022,Male,30,1,1,1,2,TRUE,no
1466,Air Europa,January 2023,Female,25,1,1,1,2,TRUE,no
1467,Air Europa,January 2023,Female,36,1,1,1,1,TRUE,no
1468,Air Europa,January 2023,Male,51,2,1,1,2,TRUE,yes
1469,Air Europa,July 2020,Female,57,2,1,2,1,FALSE,no
1470,Air Europa,July 2021,Male,27,2,2,2,2,FALSE,no
1471,Air Europa,July 2021,Male,48,2,1,1,2,TRUE,no
1472,Air Europa,July 2022,Female,10,2,2,2,1,FALSE,no
1473,Air Europa,July 2022,Female,13,2,2,2,1,FALSE,no
1474,Air Europa,July 2022,Female,25,2,2,2,1,TRUE,no
1475,Air Europa,July 2022,Female,45,2,2,2,1,TRUE,no
1476,Air Europa,July 2022,Male,7,2,2,2,1,TRUE,no
1477,Air Europa,July 2022,Male,15,2,2,2,1,FALSE,no
1478,Air Europa,July 2022,Male,28,2,2,2,1,TRUE,no
1479,Air Europa,July 2022,Male,53,2,2,2,1,FALSE,no
1480,Air Europa,June 2022,Female,17,2,2,3,1,FALSE,no
1481,Air Europa,June 2022,Female,41,2,2,3,1,FALSE,no
1482,Air Europa,June 2022,Male,18,2,2,3,1,TRUE,no
1483,Air Europa,June 2023,Female,52,2,1,1,2,TRUE,yes
1484,Air Europa,June 2023,Female,56,2,1,1,2,TRUE,no
1485,Air Europa,June 2023,Female,62,2,2,1,1,TRUE,no
1486,Air Europa,March 2020,Female,53,2,1,1,2,TRUE,no
1487,Air Europa,March 2020,Male,26,1,1,2,1,FALSE,no
1488,Air Europa,March 2020,Male,33,2,2,2,1,TRUE,no
1489,Air Europa,March 2020,Male,47,2,1,1,1,TRUE,no
1490,Air Europa,March 2022,Female,17,2,2,2,1,TRUE,no
1491,Air Europa,March 2022,Female,30,2,1,1,1,TRUE,no
1492,Air Europa,March 2022,Male,39,2,1,1,2,TRUE,no
1493,Air Europa,March 2022,Male,41,1,1,2,2,TRUE,yes
1494,Air Europa,March 2022,Male,42,2,1,1,1,FALSE,no
1495,Air Europa,March 2022,Male,62,1,1,1,1,TRUE,yes
1496,Air Europa,March 2023,Female,22,1,1,1,2,TRUE,no
1497,Air Europa,March 2023,Male,67,2,2,1,1,FALSE,yes
1498,Air Europa,May 2020,Female,51,1,1,1,1,TRUE,no
1499,Air Europa,May 2021,Female,40,1,1,1,1,TRUE,no
1500,Air Europa,May 2021,Male,50,1,1,1,1,FALSE,no
1501,Air Europa,May 2022,Female,49,2,1,1,2,TRUE,yes
1502,Air Europa,May 2022,Male,17,2,1,1,2,FALSE,no
1503,Air Europa,May 2023,Female,25,1,1,1,1,TRUE,no
1504,Air Europa,May 2023,Female,44,2,1,1,2,TRUE,no
1505,Air Europa,May 2023,Female,45,2,1,1,2,TRUE,no
1506,Air Europa,May 2023,Female,46,2,1,1,2,TRUE,yes
1507,Air Europa,May 2023,Male,22,1,1,2,2,FALSE,no
1508,Air Europa,November 2020,Female,21,2,2,2,1,FALSE,no
1509,Air Europa,November 2021,Female,28,1,1,1,1,FALSE,no
1510,Air Europa,November 2021,Female,39,2,1,1,1,TRUE,no
1511,Air Europa,November 2021,Female,45,2,1,1,2,TRUE,yes
1512,Air Europa,November 2021,Female,57,2,1,1,1,TRUE,no
1513,Air Europa,November 2021,Female,57,2,1,1,2,TRUE,yes
1514,Air Europa,November 2021,Male,11,1,1,2,1,TRUE,no
1515,Air Europa,November 2021,Male,42,2,1,1,2,TRUE,no
1516,Air Europa,November 2022,Female,66,2,2,2,2,TRUE,no
1517,Air Europa,November 2022,Male,16,1,1,2,1,TRUE,no
1518,Air Europa,November 2022,Male,36,2,2,2,1,FALSE,no
1519,Air Europa,October 2020,Female,41,2,1,1,2,TRUE,no
1520,Air Europa,October 2020,Male,24,2,1,1,2,TRUE,yes
1521,Air Europa,October 2021,Female,22,2,2,2,1,FALSE,no
1522,Air Europa,October 2021,Female,47,2,1,1,2,FALSE,no
1523,Air Europa,October 2021,Female,54,1,1,2,1,TRUE,no
1524,Air Europa,October 2021,Male,68,2,2,2,1,TRUE,no
1525,Air Europa,October 2022,Female,20,2,2,2,1,FALSE,no
1526,Air Europa,October 2022,Male,61,2,2,2,1,FALSE,no
1527,Air Europa,September 2021,Male,12,2,2,2,1,TRUE,no
1528,Air Europa,September 2022,Female,37,2,2,2,1,TRUE,yes
1529,Air France,April 2022,Female,57,2,2,2,1,FALSE,no
1530,Air France,April 2022,Male,58,2,1,1,2,TRUE,no
1531,Air France,April 2023,Female,33,1,1,1,1,FALSE,no
1532,Air France,April 2023,Female,42,2,1,1,2,TRUE,yes
1533,Air France,April 2023,Female,55,2,1,1,2,TRUE,yes
1534,Air France,April 2023,Male,26,1,1,1,1,TRUE,yes
1535,Air France,August 2022,Female,22,2,2,3,1,TRUE,no
1536,Air France,August 2022,Female,36,2,1,1,1,TRUE,no
1537,Air France,August 2022,Female,48,2,1,3,1,TRUE,no
1538,Air France,August 2022,Female,57,2,1,1,2,FALSE,yes
1539,Air France,August 2022,Male,55,2,1,1,2,TRUE,yes
1540,Air France,August 2022,Male,57,2,1,1,2,FALSE,yes
1541,Air France,August 2022,Male,62,2,1,3,1,TRUE,no
1542,Air France,December 2021,Male,59,2,2,3,1,TRUE,no
1543,Air France,December 2022,Female,29,2,1,1,2,FALSE,yes
1544,Air France,December 2022,Female,48,2,1,1,2,FALSE,yes
1545,Air France,December 2022,Female,48,2,1,2,1,TRUE,yes
1546,Air France,December 2022,Male,33,2,2,1,1,TRUE,no
1547,Air France,December 2022,Male,34,2,1,1,2,FALSE,yes
1548,Air France,December 2022,Male,45,2,1,1,2,TRUE,no
1549,Air France,February 2023,Female,40,2,1,1,2,FALSE,yes
1550,Air France,February 2023,Female,53,2,1,1,2,TRUE,yes
1551,Air France,February 2023,Female,56,2,1,1,2,TRUE,yes
1552,Air France,February 2023,Male,21,1,1,2,1,TRUE,yes
1553,Air France,February 2023,Male,27,1,1,1,2,TRUE,no
1554,Air France,February 2023,Male,41,2,1,1,1,TRUE,yes
1555,Air France,January 2022,Female,19,2,2,2,1,TRUE,no
1556,Air France,January 2023,Female,27,1,1,2,1,TRUE,no
1557,Air France,January 2023,Female,46,2,1,1,2,TRUE,no
1558,Air France,January 2023,Female,54,2,1,1,1,TRUE,no
1559,Air France,January 2023,Female,54,2,1,1,2,TRUE,no
1560,Air France,January 2023,Female,57,2,1,1,2,TRUE,yes
1561,Air France,January 2023,Female,73,2,1,1,1,TRUE,no
1562,Air France,January 2023,Male,24,1,1,1,2,FALSE,no
1563,Air France,January 2023,Male,49,2,1,1,1,FALSE,no
1564,Air France,July 2022,Female,24,1,1,2,1,TRUE,no
1565,Air France,July 2022,Female,55,2,1,3,1,TRUE,yes
1566,Air France,July 2022,Male,38,2,2,2,1,TRUE,no
1567,Air France,July 2022,Male,56,2,2,2,2,FALSE,no
1568,Air France,July 2023,Female,41,2,1,1,2,TRUE,no
1569,Air France,July 2023,Female,46,2,1,1,2,TRUE,no
1570,Air France,July 2023,Female,51,2,1,1,2,FALSE,no
1571,Air France,July 2023,Male,19,2,2,2,1,TRUE,yes
1572,Air France,July 2023,Male,20,2,2,2,1,FALSE,yes
1573,Air France,July 2023,Male,20,2,2,3,1,TRUE,yes
1574,Air France,July 2023,Male,23,2,2,2,1,TRUE,no
1575,Air France,July 2023,Male,68,2,2,2,1,TRUE,no
1576,Air France,June 2022,Female,39,2,2,2,1,FALSE,yes
1577,Air France,June 2023,Female,21,2,2,2,1,TRUE,no
1578,Air France,June 2023,Female,27,2,2,2,1,TRUE,no
1579,Air France,June 2023,Female,44,2,1,1,1,FALSE,no
1580,Air France,June 2023,Female,54,2,1,1,2,TRUE,no
1581,Air France,June 2023,Male,21,2,2,2,1,FALSE,no
1582,Air France,June 2023,Male,30,2,1,1,1,FALSE,no
1583,Air France,June 2023,Male,55,2,2,2,1,FALSE,no
1584,Air France,March 2023,Female,22,1,1,1,2,TRUE,no
1585,Air France,March 2023,Female,45,2,1,1,2,TRUE,no
1586,Air France,March 2023,Female,46,2,1,1,2,TRUE,no
1587,Air France,March 2023,Female,59,2,1,1,2,TRUE,yes
1588,Air France,March 2023,Male,33,1,1,1,1,FALSE,no
1589,Air France,March 2023,Male,49,2,1,1,2,TRUE,yes
1590,Air France,May 2022,Female,38,2,1,1,2,TRUE,no
1591,Air France,May 2023,Female,22,1,1,2,1,TRUE,yes
1592,Air France,May 2023,Female,53,2,1,1,1,TRUE,no
1593,Air France,May 2023,Female,53,2,2,1,1,TRUE,no
1594,Air France,May 2023,Female,55,2,1,1,1,TRUE,no
1595,Air France,May 2023,Female,59,2,2,2,2,TRUE,no
1596,Air France,May 2023,Female,62,1,1,1,1,TRUE,no
1597,Air France,May 2023,Male,39,2,1,1,2,TRUE,no
1598,Air France,May 2023,Male,41,2,1,1,2,TRUE,no
1599,Air France,May 2023,Male,41,2,2,2,2,TRUE,no
1600,Air France,May 2023,Male,42,2,1,1,2,TRUE,yes
1601,Air France,May 2023,Male,52,2,2,1,1,TRUE,no
1602,Air France,May 2023,Male,55,2,1,1,2,TRUE,no
1603,Air France,May 2023,Male,57,2,1,1,2,TRUE,yes
1604,Air France,November 2022,Female,44,2,1,1,1,TRUE,yes
1605,Air France,November 2022,Female,55,2,1,1,2,TRUE,yes
1606,Air France,November 2022,Female,63,2,1,2,1,TRUE,yes
1607,Air France,November 2022,Male,20,1,1,2,2,FALSE,yes
1608,Air France,November 2022,Male,41,2,1,1,2,TRUE,yes
1609,Air France,November 2022,Male,45,2,1,1,2,TRUE,yes
1610,Air France,October 2022,Female,56,2,2,2,1,TRUE,yes
1611,Air France,October 2022,Male,18,2,2,2,1,TRUE,no
1612,Air France,October 2022,Male,35,2,1,1,1,TRUE,yes
1613,Air France,October 2022,Male,37,2,1,1,1,TRUE,no
1614,Air France,October 2022,Male,38,2,2,2,2,TRUE,no
1615,Air France,October 2022,Male,43,2,1,2,2,TRUE,yes
1616,Air France,October 2022,Male,50,2,2,2,1,TRUE,no
1617,Air France,October 2022,Male,53,2,2,2,1,TRUE,no
1618,Air France,October 2022,Male,61,2,2,2,1,TRUE,yes
1619,Air France,October 2022,Male,61,2,2,2,2,TRUE,yes
1620,Air France,September 2022,Female,18,2,2,2,1,TRUE,yes
1621,Air France,September 2022,Female,45,2,1,1,1,TRUE,no
1622,Air France,September 2022,Female,55,2,1,1,2,TRUE,yes
1623,Air France,September 2022,Female,66,2,2,2,1,TRUE,yes
1624,Air France,September 2022,Male,30,2,2,2,1,TRUE,no
1625,Air France,September 2022,Male,35,2,2,2,1,FALSE,yes
1626,Air France,September 2022,Male,49,2,2,2,1,TRUE,no
1627,Air France,September 2022,Male,51,2,2,2,2,TRUE,no
1628,Air France,September 2022,Male,59,2,2,2,1,FALSE,yes
1629,Air Greenland,,Female,21,1,1,1,2,FALSE,yes
1630,Air Greenland,April 2023,Male,63,2,2,3,1,TRUE,yes
1631,Air Greenland,August 2016,Male,40,2,1,1,2,FALSE,no
1632,Air Greenland,August 2018,Male,26,2,1,1,1,TRUE,no
1633,Air Greenland,August 2020,Male,49,2,1,1,2,TRUE,no
1634,Air Greenland,August 2022,Male,47,2,1,1,2,FALSE,no
1635,Air Greenland,December 2018,Female,48,2,1,1,2,TRUE,no
1636,Air Greenland,July 2017,Male,45,2,1,1,2,TRUE,no
1637,Air Greenland,May 2016,Male,20,1,1,1,2,FALSE,yes
1638,Air Iceland Connect,June 2023,Female,34,2,1,1,2,FALSE,no
1639,Air Iceland Connect,March 2018,Female,42,1,1,1,2,TRUE,yes
1640,Air Iceland Connect,May 2018,Female,44,2,1,1,1,FALSE,yes
1641,Air India,April 2023,Female,16,2,1,1,1,TRUE,no
1642,Air India,April 2023,Female,18,1,1,1,2,TRUE,no
1643,Air India,April 2023,Female,21,2,2,2,1,TRUE,yes
1644,Air India,April 2023,Female,32,1,1,1,1,TRUE,no
1645,Air India,April 2023,Female,34,2,2,2,1,FALSE,no
1646,Air India,April 2023,Female,41,2,1,1,2,FALSE,no
1647,Air India,April 2023,Female,44,2,1,1,2,TRUE,yes
1648,Air India,April 2023,Female,80,1,1,1,1,TRUE,no
1649,Air India,April 2023,Male,30,1,1,1,1,TRUE,no
1650,Air India,April 2023,Male,30,2,1,1,1,FALSE,no
1651,Air India,April 2023,Male,34,2,1,1,2,TRUE,no
1652,Air India,April 2023,Male,44,2,1,2,1,FALSE,no
1653,Air India,April 2023,Male,60,2,1,3,1,TRUE,no
1654,Air India,December 2022,Male,57,2,1,2,1,FALSE,no
1655,Air India,July 2022,Female,55,2,1,1,2,TRUE,no
1656,Air India,July 2023,Female,21,1,1,2,2,TRUE,no
1657,Air India,July 2023,Female,24,1,1,2,1,FALSE,no
1658,Air India,July 2023,Female,25,1,1,1,1,TRUE,yes
1659,Air India,July 2023,Female,27,1,1,1,2,FALSE,no
1660,Air India,July 2023,Female,48,2,1,1,2,FALSE,no
1661,Air India,July 2023,Female,53,2,1,1,2,TRUE,no
1662,Air India,July 2023,Male,44,1,1,1,1,TRUE,no
1663,Air India,July 2023,Male,49,2,1,1,2,FALSE,no
1664,Air India,July 2023,Male,50,2,1,1,2,FALSE,no
1665,Air India,July 2023,Male,51,2,1,1,2,TRUE,no
1666,Air India,July 2023,Male,52,2,1,2,1,TRUE,yes
1667,Air India,July 2023,Male,54,2,1,1,2,FALSE,no
1668,Air India,July 2023,Male,59,2,1,1,2,TRUE,no
1669,Air India,June 2023,Female,13,2,2,2,1,TRUE,no
1670,Air India,June 2023,Female,16,2,2,2,1,FALSE,yes
1671,Air India,June 2023,Female,18,1,1,1,2,TRUE,no
1672,Air India,June 2023,Female,22,1,1,2,1,FALSE,no
1673,Air India,June 2023,Female,23,2,2,2,1,TRUE,no
1674,Air India,June 2023,Female,25,1,1,2,1,TRUE,yes
1675,Air India,June 2023,Female,28,2,1,1,2,FALSE,no
1676,Air India,June 2023,Female,29,2,1,1,1,FALSE,no
1677,Air India,June 2023,Female,30,2,1,2,1,TRUE,no
1678,Air India,June 2023,Female,31,2,1,1,1,FALSE,no
1679,Air India,June 2023,Female,37,2,2,2,1,TRUE,no
1680,Air India,June 2023,Female,41,2,1,1,2,FALSE,no
1681,Air India,June 2023,Female,43,2,1,2,2,FALSE,no
1682,Air India,June 2023,Female,44,1,1,1,2,TRUE,no
1683,Air India,June 2023,Female,48,2,1,2,1,FALSE,no
1684,Air India,June 2023,Female,48,2,2,2,2,TRUE,no
1685,Air India,June 2023,Female,50,2,1,1,1,TRUE,no
1686,Air India,June 2023,Female,50,2,2,2,1,FALSE,no
1687,Air India,June 2023,Female,51,2,1,1,2,TRUE,no
1688,Air India,June 2023,Female,55,2,2,2,1,TRUE,no
1689,Air India,June 2023,Female,57,2,1,1,2,TRUE,yes
1690,Air India,June 2023,Female,58,2,1,1,2,FALSE,yes
1691,Air India,June 2023,Female,70,2,2,2,1,TRUE,no
1692,Air India,June 2023,Female,71,2,1,2,1,TRUE,no
1693,Air India,June 2023,Male,11,2,2,2,1,FALSE,no
1694,Air India,June 2023,Male,18,2,2,2,2,FALSE,no
1695,Air India,June 2023,Male,20,1,1,2,1,FALSE,yes
1696,Air India,June 2023,Male,21,2,1,1,1,FALSE,no
1697,Air India,June 2023,Male,22,1,1,2,1,TRUE,no
1698,Air India,June 2023,Male,22,2,2,2,1,TRUE,no
1699,Air India,June 2023,Male,25,2,1,1,2,TRUE,no
1700,Air India,June 2023,Male,30,2,2,2,1,TRUE,yes
1701,Air India,June 2023,Male,32,2,1,1,1,FALSE,no
1702,Air India,June 2023,Male,39,2,2,2,1,TRUE,no
1703,Air India,June 2023,Male,45,2,1,1,2,FALSE,no
1704,Air India,June 2023,Male,53,2,1,1,2,TRUE,no
1705,Air India,June 2023,Male,55,2,1,1,1,FALSE,yes
1706,Air India,June 2023,Male,55,2,1,1,2,FALSE,no
1707,Air India,June 2023,Male,57,2,2,2,1,FALSE,no
1708,Air India,June 2023,Male,59,1,1,1,1,TRUE,no
1709,Air India,June 2023,Male,59,2,1,1,2,TRUE,yes
1710,Air India,June 2023,Male,60,2,1,1,2,TRUE,no
1711,Air India,June 2023,Male,65,2,1,1,1,TRUE,no
1712,Air India,March 2023,Female,20,2,2,2,1,TRUE,no
1713,Air India,March 2023,Female,46,2,1,1,2,FALSE,yes
1714,Air India,March 2023,Female,48,2,1,2,1,TRUE,yes
1715,Air India,March 2023,Female,54,2,1,1,2,FALSE,no
1716,Air India,March 2023,Female,60,2,1,1,2,TRUE,no
1717,Air India,March 2023,Male,47,2,1,1,2,TRUE,yes
1718,Air India,May 2022,Male,13,2,2,2,2,TRUE,no
1719,Air India,May 2023,Female,22,2,2,2,1,TRUE,no
1720,Air India,May 2023,Female,26,2,2,3,1,TRUE,no
1721,Air India,May 2023,Female,40,1,1,1,1,TRUE,no
1722,Air India,May 2023,Female,40,2,1,1,2,FALSE,no
1723,Air India,May 2023,Female,44,2,1,1,2,FALSE,no
1724,Air India,May 2023,Female,57,2,1,1,2,TRUE,no
1725,Air India,May 2023,Female,59,2,1,1,2,FALSE,no
1726,Air India,May 2023,Female,67,2,2,1,1,TRUE,no
1727,Air India,May 2023,Male,9,2,2,2,1,FALSE,no
1728,Air India,May 2023,Male,13,2,2,2,2,TRUE,no
1729,Air India,May 2023,Male,22,1,1,1,2,TRUE,yes
1730,Air India,May 2023,Male,24,2,2,1,1,FALSE,no
1731,Air India,May 2023,Male,24,2,2,2,1,FALSE,no
1732,Air India,May 2023,Male,24,2,2,2,1,TRUE,no
1733,Air India,May 2023,Male,37,1,1,1,2,TRUE,yes
1734,Air India,May 2023,Male,37,2,2,2,1,FALSE,no
1735,Air India,May 2023,Male,39,2,1,1,2,TRUE,no
1736,Air India,May 2023,Male,44,2,2,3,1,TRUE,yes
1737,Air India,May 2023,Male,48,2,1,1,2,TRUE,no
1738,Air India,May 2023,Male,58,2,2,2,1,FALSE,no
1739,Air India Express,,Female,35,2,1,1,1,FALSE,no
1740,Air India Express,,Female,35,2,1,2,1,FALSE,yes
1741,Air India Express,,Female,47,2,1,2,1,FALSE,yes
1742,Air India Express,,Female,61,2,1,2,1,FALSE,no
1743,Air India Express,,Male,36,2,1,1,1,FALSE,no
1744,Air India Express,,Male,36,2,1,1,1,FALSE,yes
1745,Air India Express,,Male,42,1,1,2,1,FALSE,yes
1746,Air India Express,,Male,46,2,1,1,1,FALSE,yes
1747,Air India Express,April 2018,Male,26,1,1,1,1,TRUE,no
1748,Air India Express,April 2018,Male,60,2,1,1,2,TRUE,no
1749,Air India Express,April 2019,Male,40,2,1,1,2,FALSE,yes
1750,Air India Express,April 2021,Female,39,2,1,1,2,TRUE,yes
1751,Air India Express,April 2023,Female,48,2,1,1,2,TRUE,yes
1752,Air India Express,August 2018,Female,36,2,1,1,2,TRUE,no
1753,Air India Express,August 2018,Male,47,2,1,1,2,TRUE,no
1754,Air India Express,August 2019,Male,44,2,1,1,1,TRUE,yes
1755,Air India Express,August 2022,Female,66,2,2,1,1,TRUE,yes
1756,Air India Express,August 2022,Male,45,2,1,1,1,TRUE,no
1757,Air India Express,December 2017,Female,49,2,1,1,1,TRUE,no
1758,Air India Express,December 2018,Female,40,2,1,1,2,TRUE,no
1759,Air India Express,December 2018,Female,50,2,1,1,2,TRUE,yes
1760,Air India Express,December 2018,Male,48,2,1,1,2,TRUE,yes
1761,Air India Express,December 2020,Male,37,2,1,1,2,TRUE,no
1762,Air India Express,December 2021,Male,45,2,1,1,2,FALSE,no
1763,Air India Express,December 2021,Male,55,2,1,1,2,FALSE,no
1764,Air India Express,December 2022,Male,8,2,2,2,1,TRUE,no
1765,Air India Express,December 2022,Male,29,2,1,1,2,TRUE,no
1766,Air India Express,February 2016,Male,51,2,1,1,2,FALSE,no
1767,Air India Express,February 2019,Female,43,2,1,1,2,TRUE,yes
1768,Air India Express,February 2020,Female,58,2,1,1,2,TRUE,no
1769,Air India Express,February 2022,Female,41,2,2,1,1,TRUE,no
1770,Air India Express,January 2017,Male,51,2,1,1,2,FALSE,yes
1771,Air India Express,January 2018,Male,33,2,1,1,1,TRUE,no
1772,Air India Express,January 2018,Male,39,1,1,1,1,TRUE,no
1773,Air India Express,January 2018,Male,39,2,1,1,2,TRUE,no
1774,Air India Express,January 2019,Female,33,2,1,1,1,TRUE,no
1775,Air India Express,January 2019,Male,34,2,1,1,2,TRUE,no
1776,Air India Express,January 2020,Male,46,1,1,1,2,TRUE,yes
1777,Air India Express,January 2021,Male,40,2,1,1,2,TRUE,no
1778,Air India Express,January 2023,Female,32,1,1,1,1,FALSE,no
1779,Air India Express,January 2023,Male,54,2,1,1,2,TRUE,no
1780,Air India Express,July 2015,Female,39,2,1,1,2,FALSE,no
1781,Air India Express,July 2018,Female,36,2,1,1,2,TRUE,no
1782,Air India Express,July 2018,Female,57,2,1,1,2,FALSE,no
1783,Air India Express,July 2019,Male,40,2,1,1,2,FALSE,no
1784,Air India Express,July 2021,Male,39,1,1,1,1,TRUE,no
1785,Air India Express,July 2023,Male,7,2,2,2,1,TRUE,no
1786,Air India Express,June 2022,Female,23,2,1,3,1,FALSE,no
1787,Air India Express,March 2019,Male,38,1,1,1,2,TRUE,no
1788,Air India Express,March 2020,Female,56,2,1,1,2,TRUE,yes
1789,Air India Express,March 2021,Male,52,2,1,1,2,TRUE,no
1790,Air India Express,March 2023,Male,64,1,1,1,1,TRUE,yes
1791,Air India Express,May 2017,Female,39,2,1,1,2,TRUE,no
1792,Air India Express,May 2018,Female,60,2,1,1,2,TRUE,no
1793,Air India Express,May 2019,Male,34,1,1,1,1,TRUE,no
1794,Air India Express,May 2023,Male,41,2,2,3,1,TRUE,no
1795,Air India Express,November 2016,Male,59,2,1,1,2,FALSE,no
1796,Air India Express,November 2017,Male,51,2,1,1,2,FALSE,no
1797,Air India Express,November 2018,Female,35,2,1,1,2,TRUE,yes
1798,Air India Express,November 2018,Male,24,1,1,2,2,TRUE,no
1799,Air India Express,November 2021,Female,50,2,1,1,2,TRUE,no
1800,Air India Express,November 2021,Male,38,2,1,1,2,TRUE,no
1801,Air India Express,October 2015,Female,53,2,1,2,1,FALSE,no
1802,Air India Express,October 2017,Female,60,2,1,1,2,FALSE,no
1803,Air India Express,October 2020,Female,56,2,1,1,2,TRUE,no
1804,Air India Express,September 2016,Female,47,2,1,1,2,FALSE,no
1805,Air India Express,September 2018,Female,36,2,1,1,2,TRUE,yes
1806,Air India Express,September 2018,Female,41,2,1,1,2,FALSE,no
1807,Air India Express,September 2021,Male,32,2,1,1,2,TRUE,no
1808,Air India Express,September 2022,Male,51,2,1,1,2,TRUE,no
1809,Air Italy,April 2019,Female,15,2,2,2,1,TRUE,yes
1810,Air Italy,August 2018,Male,23,2,2,2,1,TRUE,yes
1811,Air Italy,December 2018,Male,9,2,2,2,1,TRUE,yes
1812,Air Italy,December 2018,Male,51,2,2,2,1,TRUE,yes
1813,Air Italy,December 2019,Female,51,2,1,2,2,TRUE,yes
1814,Air Italy,January 2019,Female,46,2,2,2,1,TRUE,no
1815,Air Italy,July 2018,Male,13,2,2,2,1,TRUE,no
1816,Air Italy,July 2018,Male,27,2,2,2,1,TRUE,yes
1817,Air Italy,July 2018,Male,47,2,2,2,1,TRUE,no
1818,Air Italy,July 2019,Female,51,2,1,1,1,FALSE,no
1819,Air Italy,June 2019,Female,36,2,2,2,1,TRUE,no
1820,Air Italy,June 2019,Female,41,2,2,2,1,TRUE,no
1821,Air Italy,June 2019,Female,43,2,2,2,1,TRUE,yes
1822,Air Italy,June 2019,Male,12,2,2,2,1,TRUE,no
1823,Air Italy,June 2019,Male,28,2,2,2,1,TRUE,no
1824,Air Italy,June 2019,Male,60,2,2,2,1,FALSE,yes
1825,Air Italy,March 2018,Male,56,2,2,2,1,TRUE,no
1826,Air Italy,March 2019,Male,62,2,2,2,1,TRUE,no
1827,Air Italy,May 2018,Female,39,2,2,2,1,TRUE,yes
1828,Air Italy,May 2019,Female,17,2,2,2,2,FALSE,no
1829,Air Italy,May 2019,Male,31,2,2,2,2,TRUE,yes
1830,Air Italy,May 2019,Male,50,2,2,2,1,TRUE,yes
1831,Air Italy,November 2018,Male,26,2,1,1,2,FALSE,yes
1832,Air Italy,November 2018,Male,30,2,2,2,1,TRUE,no
1833,Air Italy,October 2018,Male,30,2,2,2,2,TRUE,yes
1834,Air Italy,October 2018,Male,40,2,2,2,1,TRUE,no
1835,Air Italy,October 2019,Male,33,2,1,1,2,TRUE,no
1836,Air Italy,September 2019,Female,24,2,1,1,2,TRUE,no
1837,Air Italy,September 2019,Female,65,2,1,1,2,FALSE,yes
1838,Air Italy,September 2019,Male,65,1,1,2,1,TRUE,no
1839,Air Juan,April 2019,Male,39,2,2,2,1,TRUE,no
1840,Air Juan,August 2017,Female,56,2,1,1,2,FALSE,no
